center,left,right,steering,throttle,brake,speed
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_02_17_435.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_02_17_435.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_02_17_435.jpg,0.01879699,1.0,0.0,30.19025
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_57_39_897.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_57_39_897.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_57_39_897.jpg,0.1015038,1.0,0.0,30.19033
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_57_48_160.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_57_48_160.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_57_48_160.jpg,0.06015037,1.0,0.0,30.19019
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_52_25_234.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_52_25_234.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_52_25_234.jpg,-0.04887218,1.0,0.0,30.19019
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_05_940.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_05_940.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_05_940.jpg,0.1052632,1.0,0.0,30.18917
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_52_23_933.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_52_23_933.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_52_23_933.jpg,-0.03759398,1.0,0.0,30.19015
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_02_09_738.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_02_09_738.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_02_09_738.jpg,0.07518797,1.0,0.0,30.19016
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_20_660.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_20_660.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_20_660.jpg,-0.07894737,1.0,0.0,30.19015
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_54_26_149.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_54_26_149.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_54_26_149.jpg,0.1804511,1.0,0.0,30.18892
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_58_24_844.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_58_24_844.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_58_24_844.jpg,0.09398497,1.0,0.0,30.19058
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_50_27_677.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_50_27_677.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_50_27_677.jpg,-0.1353384,1.0,0.0,30.19041
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_53_206.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_53_206.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_53_206.jpg,-0.1353384,1.0,0.0,30.18869
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_39_893.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_39_893.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_39_893.jpg,0.2481203,1.0,0.0,30.18638
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_00_03_471.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_00_03_471.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_00_03_471.jpg,0.0112782,1.0,0.0,30.19032
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_00_25_643.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_00_25_643.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_00_25_643.jpg,0.06015037,1.0,0.0,30.19018
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_50_26_139.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_50_26_139.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_50_26_139.jpg,-0.1466165,1.0,0.0,17.21853
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_58_017.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_58_017.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_58_017.jpg,-0.03007519,1.0,0.0,30.19028
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_09_333.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_09_333.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_09_333.jpg,0.03007519,1.0,0.0,30.19023
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_51_385.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_51_385.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_51_385.jpg,-0.08646616,1.0,0.0,30.19011
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_31_202.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_31_202.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_31_202.jpg,-0.01879699,1.0,0.0,30.19029
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_23_474.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_23_474.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_23_474.jpg,-0.04135338,1.0,0.0,30.18941
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_23_491.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_23_491.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_23_491.jpg,-0.003759398,1.0,0.0,30.18996
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_58_59_864.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_58_59_864.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_58_59_864.jpg,0.05639098,1.0,0.0,30.19023
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_00_18_461.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_00_18_461.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_00_18_461.jpg,0.02255639,1.0,0.0,30.19026
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_57_44_589.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_57_44_589.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_57_44_589.jpg,0.2218045,1.0,0.0,30.19069
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_46_875.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_46_875.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_46_875.jpg,-0.06015037,1.0,0.0,30.19027
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_57_38_475.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_57_38_475.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_57_38_475.jpg,-0.04887218,1.0,0.0,30.19028
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_54_07_673.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_54_07_673.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_54_07_673.jpg,-0.003759398,1.0,0.0,30.18991
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_51_638.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_51_638.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_51_638.jpg,0.09774436,1.0,0.0,30.19012
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_57_44_277.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_57_44_277.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_57_44_277.jpg,0.2368421,1.0,0.0,30.18817
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_39_750.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_39_750.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_39_750.jpg,0.2481203,1.0,0.0,30.18699
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_57_38_124.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_57_38_124.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_57_38_124.jpg,-0.03007519,1.0,0.0,30.1888
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_10_680.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_10_680.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_10_680.jpg,-0.1203007,1.0,0.0,30.18946
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_51_329.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_51_329.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_51_329.jpg,0.09774436,1.0,0.0,30.1898
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_34_713.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_34_713.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_34_713.jpg,-0.007518797,1.0,0.0,30.1903
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_54_00_785.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_54_00_785.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_54_00_785.jpg,-0.03007519,1.0,0.0,30.19014
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_56_985.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_56_985.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_56_985.jpg,0.03759398,1.0,0.0,30.19021
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_02_09_893.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_02_09_893.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_02_09_893.jpg,0.07518797,1.0,0.0,30.19025
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_02_22_397.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_02_22_397.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_02_22_397.jpg,0.1052632,1.0,0.0,30.18894
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_37_250.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_37_250.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_37_250.jpg,0.0112782,1.0,0.0,30.19029
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_35_379.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_35_379.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_35_379.jpg,-0.0112782,1.0,0.0,30.19029
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_51_247.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_51_247.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_51_247.jpg,-0.08270676,1.0,0.0,30.19014
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_04_430.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_04_430.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_04_430.jpg,0.2218045,1.0,0.0,30.18803
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_42_297.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_42_297.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_42_297.jpg,0.03007519,1.0,0.0,30.19026
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_50_53_727.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_50_53_727.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_50_53_727.jpg,-0.01503759,1.0,0.0,30.19028
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_00_26_616.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_00_26_616.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_00_26_616.jpg,0.1052632,1.0,0.0,30.18991
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_58_46_229.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_58_46_229.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_58_46_229.jpg,0.02255639,1.0,0.0,30.19023
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_57_57_299.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_57_57_299.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_57_57_299.jpg,0.02255639,1.0,0.0,30.19014
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_14_785.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_14_785.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_14_785.jpg,-0.1428571,1.0,0.0,30.19014
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_40_532.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_40_532.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_40_532.jpg,0.04511278,1.0,0.0,30.17048
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_52_51_597.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_52_51_597.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_52_51_597.jpg,-0.1729323,1.0,0.0,30.1881
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_02_911.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_02_911.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_02_911.jpg,0.08270676,1.0,0.0,30.19002
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_54_36_184.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_54_36_184.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_54_36_184.jpg,-0.2067669,1.0,0.0,30.18863
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_58_54_834.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_58_54_834.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_58_54_834.jpg,0.06390978,1.0,0.0,30.19018
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_29_205.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_29_205.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_29_205.jpg,-0.1992481,1.0,0.0,30.18946
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_54_36_809.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_54_36_809.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_54_36_809.jpg,-0.1616541,1.0,0.0,30.19064
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_54_37_855.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_54_37_855.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_54_37_855.jpg,-0.1691729,1.0,0.0,30.18909
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_57_40_181.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_57_40_181.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_57_40_181.jpg,0.05639098,1.0,0.0,30.19022
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_00_05_840.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_00_05_840.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_00_05_840.jpg,0.02255639,1.0,0.0,30.19029
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_51_733.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_51_733.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_51_733.jpg,-0.08646616,1.0,0.0,30.19012
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_39_820.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_39_820.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_39_820.jpg,0.2481203,1.0,0.0,30.18657
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_15_430.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_15_430.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_15_430.jpg,-0.02255639,1.0,0.0,30.1903
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_58_03_089.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_58_03_089.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_58_03_089.jpg,0.2067669,1.0,0.0,30.18888
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_52_33_731.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_52_33_731.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_52_33_731.jpg,-0.07894737,1.0,0.0,30.19023
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_24_446.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_24_446.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_24_446.jpg,0.07894737,1.0,0.0,30.18992
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_04_581.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_04_581.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_04_581.jpg,0.2781955,1.0,0.0,30.18534
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_26_924.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_26_924.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_26_924.jpg,-0.04887218,1.0,0.0,30.19041
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_02_07_745.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_02_07_745.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_02_07_745.jpg,-0.06390978,1.0,0.0,30.19018
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_02_10_103.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_02_10_103.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_02_10_103.jpg,0.07142857,1.0,0.0,30.19024
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_53_769.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_53_769.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_53_769.jpg,0.07142857,1.0,0.0,30.19021
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_18_356.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_18_356.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_18_356.jpg,0.0,1.0,0.0,30.1899
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_48_822.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_48_822.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_48_822.jpg,0.09774436,1.0,0.0,30.19073
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_50_27_825.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_50_27_825.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_50_27_825.jpg,-0.131579,1.0,0.0,30.19005
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_07_618.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_07_618.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_07_618.jpg,0.3947369,1.0,0.0,30.18579
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_08_477.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_08_477.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_08_477.jpg,0.07894737,1.0,0.0,30.189
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_54_36_115.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_54_36_115.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_54_36_115.jpg,-0.2030075,1.0,0.0,30.18756
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_49_138.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_49_138.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_49_138.jpg,0.04887218,1.0,0.0,30.19018
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_52_755.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_52_755.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_52_755.jpg,0.112782,1.0,0.0,30.1897
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_54_952.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_54_952.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_54_952.jpg,-0.09398497,1.0,0.0,30.19021
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_00_12_930.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_00_12_930.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_00_12_930.jpg,0.02631579,1.0,0.0,30.19027
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_58_27_531.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_58_27_531.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_58_27_531.jpg,0.1428571,1.0,0.0,30.18973
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_49_256.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_49_256.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_49_256.jpg,-0.1766917,1.0,0.0,30.19017
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_54_330.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_54_330.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_54_330.jpg,-0.07142857,1.0,0.0,30.19022
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_50_47_253.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_50_47_253.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_50_47_253.jpg,-0.007518797,1.0,0.0,30.19029
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_00_104.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_00_104.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_00_104.jpg,0.06015037,1.0,0.0,30.1903
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_18_000.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_18_000.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_18_000.jpg,-0.2067669,1.0,0.0,30.18968
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_28_493.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_28_493.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_28_493.jpg,-0.1578947,1.0,0.0,30.18876
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_02_08_093.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_02_08_093.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_02_08_093.jpg,-0.06390978,1.0,0.0,30.19022
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_30_052.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_30_052.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_30_052.jpg,0.05639098,1.0,0.0,30.19027
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_00_50_439.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_00_50_439.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_00_50_439.jpg,0.2105263,1.0,0.0,30.18849
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_02_12_969.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_02_12_969.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_02_12_969.jpg,0.112782,1.0,0.0,30.18941
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_50_965.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_50_965.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_50_965.jpg,-0.1691729,1.0,0.0,30.1897
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_15_005.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_15_005.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_15_005.jpg,-0.07142857,1.0,0.0,30.19005
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_00_51_417.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_00_51_417.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_00_51_417.jpg,0.1992481,1.0,0.0,30.18957
